Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Lemmatised Trigram Logistic Regression (ClipCounts=True, SentLexFeature=False)",Lemmatised,Trigram,Logistic Regression,True,False,0.8,0.016124515496597,0.775,0.815,791.28,"[0.79, 0.805, 0.785, 0.815, 0.775, 0.815, 0.775, 0.815, 0.815, 0.81]"
