Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Lemmatised Unigram Decision Tree (ClipCounts=True, SentLexFeature=False)",Lemmatised,Unigram,Decision Tree,True,False,0.633,0.0223830292855994,0.595,0.675,89.01,"[0.595, 0.66, 0.625, 0.625, 0.615, 0.625, 0.625, 0.675, 0.63, 0.655]"
