Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Original Unigram Support Vector Machine (ClipCounts=True, SentLexFeature=False)",Original,Unigram,Support Vector Machine,True,False,0.8575,0.0245204,0.83,0.895,802.03,"[0.85, 0.83, 0.83, 0.855, 0.84, 0.87, 0.885, 0.89, 0.83, 0.895]"
