Full Name,Data Type,Ngram,Model,Clip Counts,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
Negated Trigram Multinomial Naive Bayes (ClipCounts=True),Negated,Trigram,Multinomial Naive Bayes,True,0.7795,0.0183643676722069,0.755,0.805,827.56,"[0.805, 0.785, 0.755, 0.8, 0.755, 0.765, 0.78, 0.805, 0.765, 0.78]"
