Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Lemmatised Bigram Logistic Regression (ClipCounts=True, SentLexFeature=False)",Lemmatised,Bigram,Logistic Regression,True,False,0.841,0.021189620100417,0.785,0.865,708.4,"[0.83, 0.835, 0.85, 0.85, 0.785, 0.845, 0.865, 0.84, 0.85, 0.86]"
