Full Name,Data Type,Ngram,Model,Clip Counts,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
Original Unigram Random Forest Classifier (ClipCounts=True),Original,Unigram,Random Forest Classifier,True,0.813,0.028913665,0.745,0.85,131.15,"[0.81, 0.835, 0.805, 0.815, 0.835, 0.805, 0.79, 0.85, 0.745, 0.84]"
