Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Lemmatised Bigram Stochastic Gradient Descent Classifier (ClipCounts=False, SentLexFeature=False)",Lemmatised,Bigram,Stochastic Gradient Descent Classifier,False,False,0.8024999999999999,0.0360034720547893,0.74,0.86,413.46,"[0.805, 0.81, 0.775, 0.795, 0.74, 0.835, 0.85, 0.765, 0.79, 0.86]"
