Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Lemmatised Unigram Multinomial Naive Bayes (ClipCounts=True, SentLexFeature=False)",Lemmatised,Unigram,Multinomial Naive Bayes,True,False,0.8225,0.01978004,0.795,0.865,697.71,"[0.8, 0.835, 0.83, 0.81, 0.825, 0.805, 0.825, 0.835, 0.795, 0.865]"
