Full Name,Data Type,Ngram,Model,Clip Counts,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
Original Trigram Random Forest Classifier (ClipCounts=False),Original,Trigram,Random Forest Classifier,False,0.687,0.020518285,0.66,0.72,7180.92,"[0.675, 0.7, 0.66, 0.66, 0.69, 0.665, 0.695, 0.715, 0.72, 0.69]"
