Full Name,Data Type,Ngram,Model,Clip Counts,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
Lemmatised Unigram Multinomial Naive Bayes (ClipCounts=False),Lemmatised,Unigram,Multinomial Naive Bayes,False,0.811,0.024372115,0.755,0.835,694.2,"[0.78, 0.825, 0.835, 0.82, 0.81, 0.805, 0.835, 0.815, 0.755, 0.83]"
