Full Name,Data Type,Ngram,Model,Clip Counts,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
Original Bigram Decision Tree (ClipCounts=True),Original,Bigram,Decision Tree,True,0.591,0.013,0.57,0.605,1559.83,"[0.6, 0.57, 0.595, 0.605, 0.585, 0.57, 0.6, 0.58, 0.605, 0.6]"
