Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Lemmatised Unigram Stochastic Gradient Descent Classifier (ClipCounts=True, SentLexFeature=False)",Lemmatised,Unigram,Stochastic Gradient Descent Classifier,True,False,0.8474999999999999,0.017066048165876,0.81,0.875,36.47,"[0.845, 0.84, 0.875, 0.81, 0.855, 0.845, 0.865, 0.845, 0.835, 0.86]"
