Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Original Unigram Support Vector Machine (ClipCounts=False, SentLexFeature=True)",Original,Unigram,Support Vector Machine,False,True,0.7865,0.02086264604502507,0.755,0.82,2175.28,"[0.805, 0.8, 0.755, 0.82, 0.775, 0.795, 0.775, 0.755, 0.805, 0.78]"
