Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Original Bigram Multinomial Naive Bayes (ClipCounts=False, SentLexFeature=False)",Original,Bigram,Multinomial Naive Bayes,False,False,0.842,0.024515301,0.8,0.88,187.9,"[0.8, 0.88, 0.82, 0.865, 0.81, 0.835, 0.855, 0.845, 0.845, 0.865]"
