Full Name,Data Type,Ngram,Model,Clip Counts,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
Original Trigram Random Forest Classifier (ClipCounts=True),Original,Trigram,Random Forest Classifier,True,0.6935,0.026367594,0.635,0.725,7574.75,"[0.7, 0.725, 0.635, 0.71, 0.72, 0.66, 0.71, 0.685, 0.7, 0.69]"
