Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Lemmatised Bigram Logistic Regression (ClipCounts=False, SentLexFeature=False)",Lemmatised,Bigram,Logistic Regression,False,False,0.8184999999999999,0.0196277864263904,0.78,0.845,1564.68,"[0.825, 0.81, 0.825, 0.795, 0.78, 0.845, 0.84, 0.805, 0.825, 0.835]"
