Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Lemmatised Unigram Random Forest Classifier (ClipCounts=False, SentLexFeature=False)",Lemmatised,Unigram,Random Forest Classifier,False,False,0.7915000000000001,0.0187149672722128,0.76,0.82,103.42,"[0.785, 0.82, 0.76, 0.8, 0.775, 0.78, 0.815, 0.775, 0.81, 0.795]"
