Full Name,Data Type,Ngram,Model,Clip Counts,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
Negated Unigram Support Vector Machine (ClipCounts=True),Negated,Unigram,Support Vector Machine,True,0.8544999999999998,0.02350000000000002,0.825,0.895,1020.97,"[0.83, 0.825, 0.825, 0.85, 0.855, 0.85, 0.89, 0.87, 0.855, 0.895]"
