Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Lemmatised Unigram Stochastic Gradient Descent Classifier (ClipCounts=False, SentLexFeature=False)",Lemmatised,Unigram,Stochastic Gradient Descent Classifier,False,False,0.833,0.0202731349327132,0.8,0.865,66.05,"[0.815, 0.835, 0.8, 0.83, 0.82, 0.865, 0.865, 0.82, 0.85, 0.83]"
