Full Name,Data Type,Ngram,Model,Clip Counts,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
Original Unigram Stochastic Gradient Descent Classifier (ClipCounts=True),Original,Unigram,Stochastic Gradient Descent Classifier,True,0.8425,0.028217902,0.795,0.89,47.43,"[0.83, 0.835, 0.825, 0.825, 0.85, 0.89, 0.83, 0.855, 0.795, 0.89]"
