Full Name,Data Type,Ngram,Model,Clip Counts,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
Negated Unigram Multinomial Naive Bayes (ClipCounts=False),Negated,Unigram,Multinomial Naive Bayes,False,0.8210000000000001,0.027820855486487,0.76,0.85,45.82,"[0.785, 0.845, 0.845, 0.85, 0.825, 0.82, 0.825, 0.81, 0.76, 0.845]"
