Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Original Unigram Stochastic Gradient Descent Classifier (ClipCounts=False, SentLexFeature=False)",Original,Unigram,Stochastic Gradient Descent Classifier,False,False,0.8275,0.045620719,0.705,0.865,85.83,"[0.8, 0.835, 0.81, 0.865, 0.85, 0.845, 0.855, 0.705, 0.845, 0.865]"
