Full Name,Data Type,Ngram,Model,Clip Counts,Sentiment Lexicon Feature,Avg Accuracy,Accuracy Std Dev,Min Accuracy,Max Accuracy,Total Time (s),All Fold Averages
"Original Unigram Decision Tree (ClipCounts=False, SentLexFeature=True)",Original,Unigram,Decision Tree,False,True,0.6625,0.026949025956423744,0.595,0.69,136.62,"[0.66, 0.655, 0.68, 0.665, 0.67, 0.595, 0.64, 0.685, 0.69, 0.685]"
